id_client;sexe;metier;employeur;Enfants;enfant_conduite_accompagne;Valeur résidence principale par tranches;Revenus par tranches;formation;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis
794836666;M;contrôleur de gestion;Fabre S.A.R.L.;OUI;2; 0k-300k;20k-40k;<High School;Private;z_SUV;no;0;5.0;z_Highly Rural/ Rural;18/05/2022 20:23;complet;dev_integral;309,66
857881983;F;ingénieur forestier forestière;Pereira Caron SA;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Minivan;yes;0;9.0;z_Highly Rural/ Rural;25/02/2022 18:38;complet;dev_integral;334,71
542926193;M;designer industriel industrielle;Renaud;NON;0; 0k-300k;20k-40k;<High School;Commercial;Panel Truck;no;5;5.0;Highly Urban/ Urban;18/01/2022 19:21;complet;dev_vip;698,96
843132398;F;juriste en droit social;Morvan;NON;0; 0k-300k;-20k;z_High School;Private;Minivan;no;3;7.0;Highly Urban/ Urban;08/05/2022 19:44;complet;dev_premium;504,54
667355215;M;coordonnateur d'études cliniques;Meyer S.A.;OUI;0; 0k-300k;40k-70k;z_High School;Private;z_SUV;no;0;5.0;Highly Urban/ Urban;19/02/2022 06:28;complet;dev_express;269,13
326037454;F;sous-officier de l'armée de terre;Guillon;NON;0; 0k-300k;Pas de revenus;Bachelors;Commercial;Pickup;yes;6;3.0;Highly Urban/ Urban;10/01/2022 07:16;complet;dev_express;262,34
517596063;F;concepteur de niveaux de jeu web;Rey Weber S.A.;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;Minivan;no;1;1.0;z_Highly Rural/ Rural;30/03/2022 01:16;complet;dev_express;276,11
81476515;F;technicien en traitement des déchets;Barbe;OUI;2; 0k-300k;40k-70k;Masters;Private;Van;yes;1;;Highly Urban/ Urban;07/05/2022 20:16;complet;dev_express;260,57
16446925;F;consultant en conduite de changement;Mary;NON;0; 0k-300k;20k-40k;<High School;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;20/05/2022 20:22;complet;dev_express;277,97
873711350;F;gestionnaire de contrats d'assurance;Lacroix;NON;0; 0k-300k;40k-70k;Masters;Commercial;Van;yes;3;21.0;Highly Urban/ Urban;07/05/2022 13:12;complet;dev_integral;337,24
646843657;M;statisticien en analyse sensorielle;Lelièvre;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;z_SUV;no;0;1.0;Highly Urban/ Urban;04/04/2022 10:38;complet;dev_premium;419,58
184765901;F;chargé d'études en valorisation agricole des déchets;Delannoy;NON;0; 0k-300k;40k-70k;Masters;Private;Sports Car;no;0;10.0;Highly Urban/ Urban;04/03/2022 16:27;complet;dev_express;280,7
624628682;M;géologue modélisateur;Moreau Gomez et Fils;NON;0;Non connue;Pas de revenus;Bachelors;Commercial;Panel Truck;yes;1;;Highly Urban/ Urban;11/02/2022 02:39;complet;dev_integral;298,28
552499053;F;sage-femme;Picard;OUI;1; 0k-300k;-20k;z_High School;Commercial;z_SUV;no;0;7.0;Highly Urban/ Urban;31/03/2022 21:08;complet;dev_premium;438,71
49408042;F;directeur de restaurant;Bourdon SARL;NON;0; 0k-300k;Pas de revenus;Masters;Private;Van;no;0;1.0;Highly Urban/ Urban;26/01/2022 05:48;complet;dev_express;271,08
507552592;M;auditeur qualité;Louis S.A.R.L.;OUI;2; 0k-300k;Pas de revenus;Bachelors;Commercial;Sports Car;no;2;1.0;Highly Urban/ Urban;13/02/2022 02:19;complet;dev_integral;304,69
449101300;M;conseiller espace info-énergie;Schneider;NON;0;300k-600k;70k-100k;PhD;Private;Pickup;no;0;17.0;Highly Urban/ Urban;15/01/2022 14:58;complet;dev_premium;427,32
513474624;M;responsable e-CRM;Millet;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;Panel Truck;no;0;9.0;Highly Urban/ Urban;23/02/2022 06:59;complet;dev_integral;333,27
240336746;F;staffeur-ornemaniste;Moulin Lecomte SA;OUI;0; 0k-300k;70k-100k;Masters;Private;z_SUV;no;0;15.0;Highly Urban/ Urban;21/03/2022 16:57;complet;dev_integral;317,33
610834268;M;dépanneur en électroménager;Leclerc;NON;0;300k-600k;Pas de revenus;Masters;Private;Sports Car;no;0;11.0;Highly Urban/ Urban;29/04/2022 21:33;complet;dev_integral;280,47
374284502;M;agent de développement touristique;Pascal;NON;0; 0k-300k;-20k;Masters;Private;z_SUV;no;0;9.0;z_Highly Rural/ Rural;07/03/2022 01:05;complet;dev_express;271,89
988854727;M;architecte d'intérieur;Paris S.A.;OUI;0; 0k-300k;-20k;<High School;Private;z_SUV;no;0;5.0;Highly Urban/ Urban;29/05/2022 02:01;complet;dev_express;284,51
824623191;M;auxiliaire spécialisé vétérinaire;Baron Guillou S.A.S.;OUI;0; 0k-300k;Pas de revenus;<High School;Private;Minivan;yes;2;1.0;Highly Urban/ Urban;10/03/2022 20:21;complet;dev_express;273,08
204838758;M;conseiller en assurances;Maréchal Poulain SARL;OUI;0;Non connue;-20k;Bachelors;Private;Minivan;yes;2;11.0;Highly Urban/ Urban;08/02/2022 03:10;complet;dev_express;257,2
807382773;F;électricien installateur installatrice;Da Costa Paul S.A.;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Van;no;8;11.0;Highly Urban/ Urban;11/04/2022 13:50;complet;dev_integral;303,76
953853762;M;assistant commercial commerciale;Regnier S.A.;NON;0; 0k-300k;Pas de revenus;Bachelors;Private;Van;no;0;9.0;Highly Urban/ Urban;26/05/2022 21:07;complet;dev_integral;280,23
763745844;M;anatomiste;Joly SARL;OUI;1; 0k-300k;70k-100k;z_High School;Commercial;z_SUV;no;4;6.0;Highly Urban/ Urban;18/04/2022 15:10;complet;dev_express;261,27
544601009;F;agent d'escale;Besnard;NON;0; 0k-300k;40k-70k;Masters;Commercial;Pickup;no;0;17.0;Highly Urban/ Urban;19/02/2022 13:54;complet;dev_express;254,23
265777754;F;professeur des écoles des écoles;Peron;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Sports Car;no;3;9.0;Highly Urban/ Urban;12/04/2022 01:15;complet;dev_integral;320,08
533341484;M;chef de projet éolien;Charpentier;OUI;0; 0k-300k;20k-40k;<High School;Commercial;Pickup;no;0;3.0;z_Highly Rural/ Rural;17/04/2022 18:55;complet;dev_integral;305,3
761549990;M;maraîcher;Bernard Lévêque S.A.;OUI;0; 0k-300k;Pas de revenus;z_High School;Private;Minivan;yes;4;7.0;Highly Urban/ Urban;23/03/2022 15:44;complet;dev_integral;311,94
124334242;M;assistant de service social;Salmon Marchal SA;NON;0; 0k-300k;70k-100k;Bachelors;Private;z_SUV;no;4;14.0;Highly Urban/ Urban;05/02/2022 20:30;complet;dev_integral;286,39
367581939;F;syndic de copropriété;Roux et Fils;OUI;0; 0k-300k;40k-70k;z_High School;Private;Minivan;no;0;;Highly Urban/ Urban;26/03/2022 22:33;complet;dev_premium;383,03
526071798;F;spécialiste des affaires réglementaires en chimie;Dubois;NON;0;300k-600k;Pas de revenus;Bachelors;Commercial;Van;no;3;10.0;Highly Urban/ Urban;18/04/2022 16:02;complet;dev_integral;320,22
302592534;M;géomètre-topographe;Dumont;NON;0; 0k-300k;Pas de revenus;<High School;Private;Minivan;yes;1;1.0;Highly Urban/ Urban;01/03/2022 15:06;complet;dev_integral;291,02
869119576;M;chargé hygiène sécurité environnement (HSE);Julien Simon SARL;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;30/01/2022 08:56;complet;dev_integral;290,27
55839290;F;conducteur de machines à imprimer;Breton SARL;OUI;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;6;1.0;z_Highly Rural/ Rural;02/02/2022 16:00;complet;dev_express;255,29
947448833;M;directeur de création;Leclercq;OUI;1; 0k-300k;70k-100k;Bachelors;Commercial;Minivan;yes;0;6.0;Highly Urban/ Urban;08/04/2022 12:42;complet;dev_integral;313,56
195551579;F;directeur d'office de tourisme;Camus;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Panel Truck;yes;4;1.0;Highly Urban/ Urban;01/04/2022 19:14;complet;dev_express;275,01
119377306;M;ascensoriste;Pelletier;NON;0; 0k-300k;40k-70k;Masters;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;07/01/2022 22:44;complet;dev_premium;323,42
156257492;F;machiniste-constructeur ou plateau;Nguyen;OUI;0; 0k-300k;Pas de revenus;PhD;Private;z_SUV;no;3;14.0;Highly Urban/ Urban;06/05/2022 19:34;complet;dev_integral;298,08
672049450;M;secrétaire d'édition;Fleury;NON;0; 0k-300k;70k-100k;Bachelors;Private;Van;yes;2;9.0;Highly Urban/ Urban;26/05/2022 22:28;complet;dev_premium;512,09
409866880;M;conseiller en assurances;Morel;OUI;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;09/03/2022 14:05;complet;dev_integral;338,79
357800314;M;ethnologue;Coulon Marin SA;OUI;1; 0k-300k;40k-70k;z_High School;Private;Van;no;3;10.0;Highly Urban/ Urban;04/02/2022 19:11;complet;dev_integral;307,64
69206496;M;économiste de la construction;Brunet;OUI;0; 0k-300k;70k-100k;Bachelors;Commercial;Minivan;no;3;9.0;z_Highly Rural/ Rural;30/03/2022 17:53;complet;dev_express;268,49
295796026;M;salesman;Pages S.A.R.L.;NON;0; 0k-300k;20k-40k;z_High School;Private;Minivan;yes;0;1.0;z_Highly Rural/ Rural;05/01/2022 01:49;complet;dev_integral;305,91
7884893;M;sapeur-pompier;Neveu;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Minivan;yes;0;8.0;Highly Urban/ Urban;13/03/2022 10:35;complet;dev_express;254,43
576805641;M;ingénieur d'application;Lopes Martins SA;OUI;0; 0k-300k;-20k;z_High School;Commercial;z_SUV;no;0;12.0;z_Highly Rural/ Rural;13/04/2022 11:44;complet;dev_integral;305,09
764869450;M;gardien de la paix;Imbert;OUI;0;300k-600k;Pas de revenus;PhD;Private;Minivan;no;1;14.0;Highly Urban/ Urban;03/05/2022 02:56;complet;dev_express;276,8
459294600;F;brodeur;Chauvet;NON;0; 0k-300k;70k-100k;Bachelors;Private;z_SUV;no;5;5.0;Highly Urban/ Urban;10/03/2022 06:59;complet;dev_express;250,81
526733042;M;conducteur de travaux  agricoles;Dias;NON;0;300k-600k;Pas de revenus;Bachelors;Commercial;z_SUV;no;0;8.0;Highly Urban/ Urban;19/03/2022 08:30;complet;dev_integral;332,19
929031390;M;ingénieur forage;Pichon;OUI;1; 0k-300k;20k-40k;z_High School;Commercial;Pickup;no;3;9.0;Highly Urban/ Urban;12/05/2022 21:36;complet;dev_integral;316,7
959710460;M;comédien;Potier Hamel S.A.S.;NON;0; 0k-300k;20k-40k;<High School;Private;z_SUV;no;4;3.0;Highly Urban/ Urban;19/04/2022 01:39;complet;dev_express;260,09
372087945;F;ingénieur production en aéronautique;Lagarde et Fils;NON;0; 0k-300k;40k-70k;Masters;Private;Minivan;yes;0;20.0;Highly Urban/ Urban;09/03/2022 04:34;complet;dev_express;254,94
651130544;M;ingénieur procédés en chimie;Lévêque S.A.S.;NON;0;Non connue;Pas de revenus;PhD;Commercial;Panel Truck;yes;1;9.0;Highly Urban/ Urban;30/03/2022 06:16;complet;dev_integral;286,45
699407099;M;brodeur;Hervé SARL;NON;0; 0k-300k;20k-40k;<High School;Private;Pickup;no;2;6.0;Highly Urban/ Urban;17/01/2022 09:47;complet;dev_integral;331,26
320947832;F;archéologue;Garcia Roy SARL;OUI;0; 0k-300k;20k-40k;z_High School;Commercial;Pickup;no;7;1.0;Highly Urban/ Urban;14/04/2022 13:13;complet;dev_express;253,37
833029532;M;commerçant en alimentation;Julien;NON;0; 0k-300k;-20k;Bachelors;Private;Sports Car;no;1;8.0;Highly Urban/ Urban;07/04/2022 23:39;complet;dev_premium;347,46
632654621;F;officier de gendarmerie;Laine Guilbert SA;NON;0; 0k-300k;40k-70k;Masters;Private;Sports Car;yes;1;10.0;Highly Urban/ Urban;26/01/2022 06:42;complet;dev_integral;337,92
595361871;M;développeur informatique;Mathieu SA;OUI;0; 0k-300k;Pas de revenus;PhD;Private;Minivan;no;2;16.0;Highly Urban/ Urban;26/01/2022 18:39;complet;dev_integral;292,17
899077689;F;attaché d'administration;Coste Boulanger et Fils;NON;0; 0k-300k;Pas de revenus;PhD;Private;z_SUV;no;2;11.0;Highly Urban/ Urban;15/03/2022 15:42;complet;dev_integral;337,34
504487073;F;préparateur en pharmacie;Legros;NON;0; 0k-300k;70k-100k;PhD;Private;z_SUV;yes;0;17.0;Highly Urban/ Urban;30/05/2022 14:54;complet;dev_integral;328,65
617024306;M;manager de risques;Duhamel;OUI;2; 0k-300k;-20k;z_High School;Commercial;Pickup;yes;2;1.0;Highly Urban/ Urban;09/04/2022 00:17;complet;dev_express;256,95
683103279;F;technicien automobile;Tanguy SA;NON;0; 0k-300k;20k-40k;Bachelors;Private;Minivan;yes;0;8.0;Highly Urban/ Urban;21/05/2022 17:50;complet;dev_premium;399,65
88969532;M;spécialiste de l'accessibilité numérique;Delattre;OUI;0; 0k-300k;70k-100k;z_High School;Commercial;Pickup;yes;0;10.0;Highly Urban/ Urban;01/01/2022 05:44;complet;dev_integral;331,51
833179867;M;responsable approvisionnement;Adam Delattre S.A.R.L.;NON;0; 0k-300k;70k-100k;Masters;Private;z_SUV;no;2;15.0;Highly Urban/ Urban;24/02/2022 00:48;complet;dev_express;257,68
681505223;F;intégrateur web;Baudry;NON;0;300k-600k;Pas de revenus;Masters;Private;Pickup;no;2;10.0;Highly Urban/ Urban;12/01/2022 00:48;complet;dev_integral;333,35
581675209;M;bactériologiste;Leleu;OUI;1;Non connue;-20k;z_High School;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;14/01/2022 11:52;complet;dev_integral;332,58
307275145;F;consultant informatique;Dupuy SA;OUI;0; 0k-300k;-20k;<High School;Commercial;Pickup;no;1;7.0;z_Highly Rural/ Rural;02/02/2022 05:11;complet;dev_integral;306,9
802236621;M;technicien en lignes haute tension;Allain Baudry S.A.;NON;0; 0k-300k;70k-100k;Masters;Private;Minivan;yes;2;14.0;Highly Urban/ Urban;10/04/2022 20:24;complet;dev_integral;323,6
333169593;M;technicien de maintenance industrielle;Humbert Gomez S.A.;NON;0; 0k-300k;70k-100k;Masters;Private;z_SUV;no;4;5.0;Highly Urban/ Urban;28/05/2022 19:58;complet;dev_integral;314,26
900677342;M;conseiller d'élevage;Rousseau;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Minivan;yes;1;1.0;Highly Urban/ Urban;19/05/2022 06:35;complet;dev_integral;334,21
277664335;F;comédien;Da Costa SA;NON;0;Non connue;40k-70k;Bachelors;Private;Minivan;yes;0;9.0;Highly Urban/ Urban;05/03/2022 18:04;complet;dev_integral;295,46
761425152;M;animateur de bassin versant;Renault Faure SARL;NON;0; 0k-300k;40k-70k;Masters;Commercial;Pickup;no;3;16.0;Highly Urban/ Urban;04/01/2022 08:53;complet;dev_express;276,21
681971608;M;sérigraphe;Fouquet S.A.R.L.;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Van;yes;2;9.0;Highly Urban/ Urban;23/04/2022 00:38;complet;dev_integral;296,96
3136701;M;géologue;Petit SA;NON;0; 0k-300k;40k-70k;Masters;Private;z_SUV;no;2;16.0;Highly Urban/ Urban;19/01/2022 08:22;complet;dev_integral;315,02
298972738;M;responsable de plate-forme biotechnologique;Nguyen;NON;0;Non connue;40k-70k;Bachelors;Commercial;Pickup;no;0;19.0;Highly Urban/ Urban;14/05/2022 21:13;complet;dev_integral;281,77
346268781;M;urbaniste;Collet;NON;0;Non connue;40k-70k;Bachelors;Commercial;Pickup;no;4;4.0;Highly Urban/ Urban;22/02/2022 09:35;complet;dev_integral;325,17
210586185;F;restaurateur d'oeuvres d'art;Grégoire et Fils;NON;0; 0k-300k;70k-100k;Masters;Commercial;Panel Truck;no;0;17.0;Highly Urban/ Urban;24/02/2022 12:40;complet;dev_integral;312,46
533429603;M;chirurgien;Seguin Roche SARL;OUI;0;300k-600k;Pas de revenus;Masters;Commercial;Panel Truck;no;0;12.0;Highly Urban/ Urban;26/05/2022 12:01;complet;dev_express;282,02
387872327;F;chef de projet multimédia;Noël;OUI;0;300k-600k;Pas de revenus;Bachelors;Commercial;z_SUV;no;1;1.0;z_Highly Rural/ Rural;14/01/2022 18:54;complet;dev_integral;294
541204921;M;soigneur d'animaux;Bonnin Lombard S.A.;NON;0; 0k-300k;70k-100k;Masters;Private;Minivan;no;1;16.0;z_Highly Rural/ Rural;06/01/2022 06:03;complet;dev_premium;490,24
714146144;F;administrateur réseaux;Renaud;OUI;2; 0k-300k;70k-100k;Masters;Private;z_SUV;no;3;22.0;Highly Urban/ Urban;21/01/2022 20:55;complet;dev_integral;285,14
31185701;M;formateur d'adultes;Olivier SA;NON;0;300k-600k;Pas de revenus;PhD;Private;Minivan;yes;2;12.0;Highly Urban/ Urban;12/04/2022 15:22;complet;dev_integral;294,05
654016315;M;chargé d'études naturalistes;Grégoire et Fils;NON;0;300k-600k;Pas de revenus;Masters;Private;Minivan;no;1;15.0;Highly Urban/ Urban;05/01/2022 05:59;complet;dev_premium;418,4
883839245;M;clerc d'huissier;Dijoux;NON;0; 0k-300k;-20k;Bachelors;Commercial;Pickup;no;1;11.0;Highly Urban/ Urban;10/01/2022 06:19;complet;dev_integral;330,24
751270923;F;professeur-documentaliste;Mathieu et Fils;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Minivan;no;0;1.0;z_Highly Rural/ Rural;08/04/2022 06:27;complet;dev_premium;336,67
621566024;M;architecte produit industriel;Peron Blanchet S.A.S.;NON;0; 0k-300k;70k-100k;Masters;Private;Pickup;yes;3;15.0;Highly Urban/ Urban;30/03/2022 15:14;complet;dev_integral;280,3
877963843;M;substitut du procureur;Rousset S.A.S.;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Panel Truck;yes;0;16.0;Highly Urban/ Urban;12/04/2022 05:10;complet;dev_express;281,71
702221350;F;vendeur en animalerie;Lefort;NON;0; 0k-300k;40k-70k;z_High School;Private;Minivan;yes;1;1.0;Highly Urban/ Urban;15/03/2022 08:34;complet;dev_integral;319,4
582259166;F;psychologue de l'Éducation nationale spécialité éducation, développement et apprentissages;Courtois SARL;OUI;0; 0k-300k;-20k;<High School;Private;z_SUV;no;4;1.0;Highly Urban/ Urban;12/03/2022 10:18;complet;dev_integral;320,97
269708952;M;diététicien;Hoarau SARL;NON;0; 0k-300k;40k-70k;Masters;Commercial;Pickup;no;1;17.0;Highly Urban/ Urban;14/03/2022 14:38;complet;dev_integral;282,49
588735599;M;responsable de fabrication en chimie;Regnier;OUI;0; 0k-300k;40k-70k;Bachelors;Commercial;Van;yes;0;13.0;Highly Urban/ Urban;09/01/2022 22:09;complet;dev_integral;324,04
466393960;M;chargé de recherche et développement déchets;Jourdan;NON;0; 0k-300k;Pas de revenus;Bachelors;Commercial;z_SUV;no;1;7.0;Highly Urban/ Urban;27/02/2022 16:55;complet;dev_express;274,5
863684199;F;conseiller en économie sociale et familiale;Renard Laroche SARL;OUI;1; 0k-300k;-20k;Bachelors;Private;z_SUV;no;0;10.0;Highly Urban/ Urban;02/02/2022 08:14;complet;dev_premium;470,02
833854179;M;directeur de création;Parent Jacquot S.A.R.L.;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;06/03/2022 16:17;complet;dev_express;281,61
490269648;M;gardien de police municipale;Da Costa SA;NON;0; 0k-300k;40k-70k;Bachelors;Private;Minivan;yes;0;12.0;Highly Urban/ Urban;06/01/2022 06:25;complet;dev_express;256,21
845296243;F;électromécanicien en remontées mécaniques;Clément;NON;0; 0k-300k;-20k;Bachelors;Private;z_SUV;no;0;9.0;Highly Urban/ Urban;03/04/2022 02:20;complet;dev_integral;323,83
842349966;F;chargé d'études naturalistes;Weber SARL;OUI;0;300k-600k;Pas de revenus;Bachelors;Private;Minivan;no;0;10.0;Highly Urban/ Urban;30/04/2022 23:07;complet;dev_integral;280,43
585866711;M;chargé de communication interne;Guibert;NON;0; 0k-300k;70k-100k;Masters;Private;Pickup;no;0;13.0;Highly Urban/ Urban;19/03/2022 17:09;complet;dev_integral;301,77
672745912;F;libraire;Daniel et Fils;NON;0; 0k-300k;40k-70k;Bachelors;Private;Minivan;yes;0;9.0;z_Highly Rural/ Rural;24/01/2022 05:53;complet;dev_express;279,89
588766853;F;cordonnier;Lévy;OUI;0; 0k-300k;-20k;<High School;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;23/02/2022 04:42;complet;dev_integral;302,72
543547880;M;conducteur de machines à papier;Lambert S.A.S.;OUI;0; 0k-300k;-20k;Bachelors;Commercial;Sports Car;no;7;8.0;Highly Urban/ Urban;17/05/2022 10:24;complet;dev_integral;287,79
873076961;F;actuaire;Marchal;NON;0; 0k-300k;Pas de revenus;<High School;Private;Van;no;4;1.0;Highly Urban/ Urban;06/03/2022 00:45;complet;dev_express;263,5
431450641;F;agent de propreté urbaine;Gautier;NON;0; 0k-300k;-20k;z_High School;Private;Pickup;no;1;1.0;Highly Urban/ Urban;13/03/2022 16:07;complet;dev_integral;329,81
319577550;M;responsable de projets culturels;Guibert;OUI;0; 0k-300k;Pas de revenus;z_High School;Commercial;z_SUV;no;0;10.0;Highly Urban/ Urban;10/02/2022 20:24;complet;dev_premium;455,8
213470988;F;technicien packaging;Gilbert;NON;0;300k-600k;Pas de revenus;PhD;Private;z_SUV;no;0;16.0;Highly Urban/ Urban;16/01/2022 04:07;complet;dev_integral;312,48
478592104;M;technicien céramiste;Martin Louis SA;NON;0; 0k-300k;20k-40k;z_High School;Commercial;Panel Truck;yes;6;11.0;Highly Urban/ Urban;19/05/2022 17:14;complet;dev_express;258,64
120982530;M;commissaire-priseur;Roger;OUI;0;300k-600k;Pas de revenus;PhD;Private;z_SUV;no;2;18.0;Highly Urban/ Urban;18/04/2022 02:22;complet;dev_express;257,61
398088595;M;viticulteur;Lopez et Fils;OUI;0;Non connue;-20k;Bachelors;Commercial;z_SUV;no;2;5.0;z_Highly Rural/ Rural;13/01/2022 09:31;complet;dev_integral;323,83
916886261;M;chef de projet sites et sols pollués;Rocher Delannoy S.A.;NON;0;Non connue;40k-70k;Bachelors;Commercial;Panel Truck;yes;0;1.0;Highly Urban/ Urban;28/05/2022 06:19;complet;dev_integral;328,2
982415908;F;directeur de magasin à grande surface;Lebon Marion S.A.;NON;0; 0k-300k;70k-100k;Masters;Commercial;Panel Truck;yes;0;15.0;Highly Urban/ Urban;28/03/2022 01:51;complet;dev_express;266,46
233696411;F;menuisier;Mallet;OUI;0; 0k-300k;40k-70k;Bachelors;Private;Minivan;no;1;3.0;Highly Urban/ Urban;15/03/2022 17:21;complet;dev_integral;303,43
890494842;M;ingénieur du son;Léger;OUI;0; 0k-300k;-20k;Bachelors;Private;Pickup;yes;0;7.0;Highly Urban/ Urban;10/03/2022 08:41;complet;dev_integral;309,28
613258442;M;informaticien industriel industrielle;Mercier;OUI;0; 0k-300k;70k-100k;Bachelors;Private;z_SUV;no;4;5.0;z_Highly Rural/ Rural;20/01/2022 06:27;complet;dev_express;255,36
667450590;F;gouvernant;Coste;NON;0; 0k-300k;40k-70k;Masters;Private;Minivan;yes;0;22.0;Highly Urban/ Urban;09/04/2022 17:10;complet;dev_integral;305,89
477432531;M;aide-soignant;Royer;NON;0; 0k-300k;70k-100k;PhD;Commercial;Pickup;no;1;21.0;Highly Urban/ Urban;05/03/2022 15:27;complet;dev_premium;421,62
110229597;M;responsable d'élevage agricole;Daniel Rémy S.A.R.L.;OUI;1; 0k-300k;70k-100k;Masters;Commercial;Van;yes;0;14.0;Highly Urban/ Urban;09/04/2022 10:34;complet;dev_premium;438,48
